day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_collisions
1,2015,12,7,07/12/2015,62.4,57.8,1023.8,8.5,13.4,18.1,24.1,68,57.9,0,0,0,668
7,2015,12,6,06/12/2015,75.7,70.6,1022.4,6.1,9.9,14,19,86,66,0,0,1,485
6,2015,12,5,05/12/2015,77.9,71.7,1021.1,5.7,4.1,11.1,18.1,90,71.1,0,0,1,629
5,2015,12,4,04/12/2015,68.3,64.1,1020.1,10,11.2,19,22,75,50,0,0,0,680
4,2015,12,3,03/12/2015,31.5,23,1039.1,10,9.7,18.1,22.9,34,28,0.14,0,0,623
3,2015,12,2,02/12/2015,41.4,36.6,1006.1,6.5,11.9,18.1,27,45,36,0.36,1,1,655
2,2015,12,1,01/12/2015,71,69.3,1012.4,6.1,8.3,14,15.6,80.1,62.1,1.24,0,1,746
1,2015,11,30,30/11/2015,73.4,68.5,1008.9,8.9,9.2,15,19,87.1,66,0,0,1,611
7,2015,11,29,29/11/2015,65.4,64.2,1012.1,1.9,8.8,14,18.2,69.1,64,0.05,0,1,453
6,2015,11,28,28/11/2015,63.3,61.3,1014.7,6.7,7,18.1,21.7,72,62.1,0.02,0,0,508
5,2015,11,27,27/11/2015,76.9,68.4,1010.2,9.6,6.4,9.9,17.4,86,68,0.04,0,0,480
4,2015,11,26,26/11/2015,84.9,65.9,1010.1,9.5,3.1,14,17.1,95,70,0,0,0,383
3,2015,11,25,25/11/2015,81.9,62.3,1011.7,10,3.1,9.9,0,91,66.9,0,0,0,717
2,2015,11,24,24/11/2015,68.6,64.4,1006.9,7.8,11.1,17.1,26,73,64.9,0.92,0,0,733
1,2015,11,23,23/11/2015,37.7,24.2,1016,10,9.9,20,27,45,30,0,0,0,704
7,2015,11,22,22/11/2015,47.5,35.9,1011.3,9.8,17.9,22.9,32.1,63,42.1,0.59,0,0,431
6,2015,11,21,21/11/2015,64.1,56.8,1023,9.9,3.7,8.9,0,73.9,54,0,0,0,597
5,2015,11,20,20/11/2015,55.3,42.1,1023.9,9.7,6.8,13,18.2,71.1,46.9,0,0,0,819
4,2015,11,19,19/11/2015,72.9,69.1,1016.8,6.5,6.3,14,0,80.1,66.9,0.06,0,1,797
3,2015,11,18,18/11/2015,77.6,66.1,1014.3,8.3,8.6,11.1,17.1,88,69.1,0,0,1,628
2,2015,11,17,17/11/2015,74.5,71.7,1008.8,3.3,11.8,15.9,20,80.1,71.1,0,0,0,684
1,2015,11,16,16/11/2015,61.5,55.4,1020.4,9.2,8.4,12,22.6,72,54,0,0,1,618
7,2015,11,15,15/11/2015,61.3,57,1013.5,8.9,9.2,15,22,66,57,0.01,0,0,500
6,2015,11,14,14/11/2015,36.8,30.2,1027.7,7.1,14.7,27,41,46.9,25,0,0,1,613
5,2015,11,13,13/11/2015,24.2,8.3,1016,10,18.4,22,39,43,17.1,0.04,0,0,677
4,2015,11,12,12/11/2015,39.7,34.5,1021.6,7.8,11.8,19,25.1,55.9,37,0.51,0,0,637
3,2015,11,11,11/11/2015,31.6,20.6,1017.3,10,7,15,24.3,46.9,24.1,0,0,0,530
2,2015,11,10,10/11/2015,67.1,63.5,1020.4,5.9,5.4,11.1,20,73,60.1,0.02,0,1,757
1,2015,11,9,09/11/2015,73.7,67.3,1006.1,8.9,10.4,15.9,17.4,78.1,69.1,0,0,0,615
7,2015,11,8,08/11/2015,64.7,62.1,1022.8,9.5,6.6,11.1,22.6,71.1,52,0,0,0,472
6,2015,11,7,07/11/2015,44.2,40.5,1017.3,10,13.4,20,27,50,39,0,0,0,500
5,2015,11,6,06/11/2015,62.3,59.6,1009.3,4.8,19.1,25.1,35,64.9,57,0.94,0,1,616
4,2015,11,5,05/11/2015,69.8,69.4,1014.3,4.7,13.9,19,24.1,75.9,66,0,0,0,690
3,2015,11,4,04/11/2015,70.3,60.1,1020.7,9.1,5.3,8.9,0,79,57.9,0,0,1,672
2,2015,11,3,03/11/2015,62.4,49.7,1025.7,10,12.4,19,24.1,73,59,0.07,0,0,655
1,2015,11,2,02/11/2015,51,47.2,1020.7,9.5,8.2,12,14.8,59,39,0,0,1,613
7,2015,11,1,01/11/2015,51,30.2,1026.2,10,5.2,11.1,17.4,63,39.9,0,0,0,312
6,2015,10,31,31/10/2015,61.5,45.7,1023.7,10,13.4,20,28,75,50,0,0,0,357
5,2015,10,30,30/10/2015,35.3,32.5,1021.9,9.3,7.5,17.1,21,45,24.1,0.3,0,0,688
4,2015,10,29,29/10/2015,31,23.6,1009.5,8.9,9.5,14,35.6,35.1,27,0,7.9,0,767
3,2015,10,28,28/10/2015,74.1,70.4,1018.5,7.6,8,12,17.4,82.9,70,0,0,0,689
2,2015,10,27,27/10/2015,76.7,72.4,1007.5,6.7,10.7,13,0,87.1,70,0,0,0,631
1,2015,10,26,26/10/2015,70,61.6,1010.3,9.7,9.3,17.1,22,75.9,62.1,0.01,0,0,698
7,2015,10,25,25/10/2015,62.3,59.6,1011.6,6.7,6.8,9.9,0,69.1,57.9,0.32,0,1,522
6,2015,10,24,24/10/2015,71.1,65.9,1013,6.8,6.5,15.9,0,79,64.9,0.23,0,1,519
5,2015,10,23,23/10/2015,58.9,55.9,1025.8,9.1,7.6,11.1,0,66.9,48.9,0,0,1,742
4,2015,10,22,22/10/2015,66.6,63.7,1015.6,7.6,12.5,19,27,75.9,64,0.01,0,0,666
3,2015,10,21,21/10/2015,68.6,65.2,1011.4,9.9,7.6,14,0,73.9,62.1,0.01,0,0,720
2,2015,10,20,20/10/2015,66.4,64.3,1007.8,1.5,9.8,13,21.7,71.1,59,0,0,1,714
1,2015,10,19,19/10/2015,71.2,68.7,1011.2,7.9,8.4,12,14.8,78.1,66,0.07,0,0,667
7,2015,10,18,18/10/2015,62.3,58.2,1011.6,8.8,13.8,20,27,68,55,0,0,0,551
6,2015,10,17,17/10/2015,48.6,43,1011.2,9.6,8.4,15,24.1,57,41,0,0,0,565
5,2015,10,16,16/10/2015,44.4,39.6,997.6,5.6,13.4,22,34,46.9,28.9,0.12,0,1,676
4,2015,10,15,15/10/2015,41.4,38.2,1006.5,9.4,12.7,19,24.1,50,39,0.19,0,0,683
3,2015,10,14,14/10/2015,29.8,14,1008.6,8.8,13.8,27,38.1,44.1,19.9,0.01,0,1,658
2,2015,10,13,13/10/2015,28.2,14.2,1023.9,10,8.6,12,19,32,21.9,0,6,0,724
1,2015,10,12,12/10/2015,39.4,18.1,1031,10,10.7,15,22.9,48.9,36,0,0,0,505
7,2015,10,11,11/10/2015,49.5,45.4,998,9.2,8.6,17.1,29.9,57.9,43,0.01,0,0,559
6,2015,10,10,10/10/2015,50.8,45.5,1020.7,8,9.2,14,0,55.9,34,0,0,0,649
5,2015,10,9,09/10/2015,51.5,48.4,1007.3,6.3,11.1,32.1,46,59,39.9,0.32,0,0,764
4,2015,10,8,08/10/2015,56.2,46.7,1026.5,10,19.2,22.9,33,60.1,53.1,0.04,0,0,666
3,2015,10,7,07/10/2015,45.6,32,1024.3,10,10.9,19,24.1,57,42.1,0.03,0,0,668
2,2015,10,6,06/10/2015,48.3,40.8,1016.5,8.9,3.4,8.9,17.4,54,39.2,0,0,1,631
1,2015,10,5,05/10/2015,61.5,54.2,1024.2,10,9.2,20,0,73,50,0,0,0,597
7,2015,10,4,04/10/2015,70.6,67.8,1014.3,3.8,9.8,15,15.6,75.9,62.1,0,0,1,536
6,2015,10,3,03/10/2015,70,60.2,1011.9,10,5.6,11.1,18.2,79,63,0,0,0,556
5,2015,10,2,02/10/2015,62.3,56.3,1020,9.8,6.6,13,0,72,53.1,0.23,0,0,798
4,2015,10,1,01/10/2015,47.9,35.4,1013.2,10,9.8,15.9,26,60.1,45,0.1,0,0,683
3,2015,9,30,30/09/2015,42.6,39.7,1016.9,4.2,12.8,18.1,27,46.9,27,0.02,0,1,634
2,2015,9,29,29/09/2015,60.9,51.4,1025.9,10,13.3,20,24.1,70,53.1,0,0,0,557
1,2015,9,28,28/09/2015,69.2,64.4,1021.3,8.8,8.2,14,18.2,78.1,55,0,0,0,586
7,2015,9,27,27/09/2015,74.7,70.6,1013.9,5.3,7.7,12,15.6,84.9,66.9,0,0,1,493
6,2015,9,26,26/09/2015,73.9,71.1,1017.2,4.8,6,8.9,13.9,82,70,0,0,1,557
5,2015,9,25,25/09/2015,71.8,69.7,1011.6,4.9,9.5,13,19,75.9,69.1,0.01,0,0,585
4,2015,9,24,24/09/2015,68.2,62.4,1018.3,9.3,9.2,14,20,75,64,0.55,0,0,619
3,2015,9,23,23/09/2015,67.1,65.3,1009.7,6.2,9.2,15,0,75.9,64,0.62,0,1,501
2,2015,9,22,22/09/2015,68.6,62.8,1012.8,9.4,13.9,15.9,22,73.9,63,0.04,0,0,571
1,2015,9,21,21/09/2015,61.3,59.2,1017.8,4.4,9,12,0,64.9,59,1.22,0,1,624
7,2015,9,20,20/09/2015,45.6,40.5,1024.6,8.3,7.6,13,0,54,42.1,0.31,0,0,556
6,2015,9,19,19/09/2015,48.3,41.9,1018.8,8.2,12.5,19,26,52,42.1,0.49,0,0,655
5,2015,9,18,18/09/2015,55.6,42.2,1020.2,10,7.6,12,14.8,66,39.9,0,0,0,760
4,2015,9,17,17/09/2015,62.4,62,1026.6,6.7,5.5,8.9,0,66.9,52,0,0,0,744
3,2015,9,16,16/09/2015,68.8,68.4,1016.1,2.7,8.6,13,0,75,62.1,0,0,1,748
2,2015,9,15,15/09/2015,66.1,63.2,1015.7,8.1,8.1,13,17.1,71.6,62.1,0,0,0,579
1,2015,9,14,14/09/2015,43.4,28.1,1013.9,10,10.2,17.1,21,57,39,0.02,0,0,579
7,2015,9,13,13/09/2015,35,28,1023.6,9.9,18.3,26,33,42.1,21.9,0,3.1,0,478
6,2015,9,12,12/09/2015,39.1,23.3,1008.5,10,10.4,15,22,45,34,0,0,0,554
5,2015,9,11,11/09/2015,31.6,20.4,1022.8,10,10.4,15.9,20.9,39,27,0.09,0,0,765
4,2015,9,10,10/09/2015,39.7,28.6,1025.8,10,9.2,17.1,33,48,26.1,0,0,0,716
3,2015,9,9,09/09/2015,45.1,28.5,1029.4,10,11.7,15.9,22,48.9,39,0.24,0,0,740
2,2015,9,8,08/09/2015,50,48.9,1005.4,3.2,12.7,21,27,55,48,0.81,0,1,795
1,2015,9,7,07/09/2015,58.2,53.8,1013.5,7.5,5.2,15.9,22.9,64.9,53.1,0.03,0,0,485
7,2015,9,6,06/09/2015,67.2,58,1017.1,10,9.6,14,17.4,75.9,55.9,0,0,0,504
6,2015,9,5,05/09/2015,68.6,65.1,1014.4,9.8,9.1,13,18.1,73.9,54,0.01,0,0,541
5,2015,9,4,04/09/2015,58.6,45.6,1020.5,9.8,5.7,8.9,17.4,68,48.9,0,0,0,643
4,2015,9,3,03/09/2015,40,32.8,1028.8,9.8,5.4,9.9,15.6,46.9,37,0,0,0,665
3,2015,9,2,02/09/2015,53.9,53.4,1013,3,10.7,19,27,60.1,48,0,0,1,654
2,2015,9,1,01/09/2015,50,41.3,1008.8,10,15.6,19,28.9,57,46,0.09,0,0,626
1,2015,8,31,31/08/2015,48.3,37.2,1019.5,10,8.8,17.1,15.6,54,32,0,0,0,614
7,2015,8,30,30/08/2015,57.8,54.9,1025.6,8.4,7.9,13,0,64,53.1,0,0,0,563
6,2015,8,29,29/08/2015,64.7,57.9,1024,9.5,5,8.9,20,72,55.9,0.01,0,0,539
5,2015,8,28,28/08/2015,59.4,47.2,1030.1,10,11.4,20,26,70,52,0,0,0,609
4,2015,8,27,27/08/2015,47.2,39.3,1016.5,8.7,11.7,18.1,25.1,52,39,0,0,0,614
3,2015,8,26,26/08/2015,42,38.5,1027.8,10,10.2,20,27,52,28,0,0,0,606
2,2015,8,25,25/08/2015,41.9,37.1,1013.6,8.3,14.4,20,28,48,37,0.43,0,0,595
1,2015,8,24,24/08/2015,43.4,34.6,1014.3,10,13.2,18.1,24.1,48.9,39.9,0.05,0,0,575
7,2015,8,23,23/08/2015,48.3,42.8,1021.2,10,7.8,13,19.1,55.9,37,0.25,0,0,492
6,2015,8,22,22/08/2015,54.1,50.2,1016.4,8.6,9.5,14,25.2,62.1,39.9,0.16,0,0,581
5,2015,8,21,21/08/2015,53.6,44.3,1015.1,10,12.1,17.1,22.9,63,48.9,0,0,0,753
4,2015,8,20,20/08/2015,57.8,51.8,1026,10,9.6,15,20,64.9,53.6,0,0,0,600
3,2015,8,19,19/08/2015,57.9,52.2,1012.9,8.4,13.7,20,26,62.6,55,0.35,0,0,594
2,2015,8,18,18/08/2015,55.3,47.3,1024.1,10,13,17.1,22,57.2,52,0,0,0,623
1,2015,8,17,17/08/2015,57,52.1,1022,10,12,15.9,19.1,64,51.1,0,0,0,592
7,2015,8,16,16/08/2015,58.6,53.4,1021.7,10,13.2,22,31.1,64.9,54,0,0,0,552
6,2015,8,15,15/08/2015,60.8,53.4,1022.6,10,1.5,7,0,64.9,39.2,0,0,0,582
5,2015,8,14,14/08/2015,61.3,57.7,1018,9.6,4.2,8,0,72,54,0.13,0,0,729
4,2015,8,13,13/08/2015,46.7,36.2,1034.1,10,5.9,8.9,0,57,36,0,0,0,714
3,2015,8,12,12/08/2015,36.3,30.9,1011.8,6,18.1,36.9,51.1,46.9,17.1,0.01,3.9,0,643
2,2015,8,11,11/08/2015,47.5,43.6,1012.9,7,19.2,28,36.9,52,44.6,1.77,0,0,601
1,2015,8,10,10/08/2015,55.2,41.1,1021.6,10,5.3,8.9,22.6,64.9,44.1,0,0,0,611
7,2015,8,9,09/08/2015,46.5,35.5,1015.3,10,12.3,17.1,22.9,61,43,0.35,0,0,489
6,2015,8,8,08/08/2015,44.9,42.3,1007.4,7,15,19,26,48.2,42.8,0.38,0,0,545
5,2015,8,7,07/08/2015,43.4,40.5,1021.5,8.3,7.4,13,20,51.1,30,0,0,1,726
4,2015,8,6,06/08/2015,41.9,29.5,1016.8,10,11.7,19,25.1,59,36,0,0,0,630
3,2015,8,5,05/08/2015,39.5,26.7,1019.2,10,11.2,19,25.1,46.9,33.1,0,0,0,619
2,2015,8,4,04/08/2015,39.7,24.5,1026.2,10,18.4,28,35,55,34,0.03,0,0,666
1,2015,8,3,03/08/2015,41.3,34.1,1002.9,8.3,9,12,18.1,48.9,32,0,0,0,705
7,2015,8,2,02/08/2015,40.5,30.5,1015.6,10,20.1,28.9,44.1,55,37.9,0.09,0,0,550
6,2015,8,1,01/08/2015,36.3,24.8,1014.2,10,11.4,15.9,22,43,30.9,0,0,0,668
5,2015,7,31,31/07/2015,37,26.6,1008.7,9.8,10.4,17.1,0,46.9,24.1,0,0,0,753
4,2015,7,30,30/07/2015,41.4,36.5,1015.1,7.1,11,22,28.9,51.8,33.8,0.44,1,1,717
3,2015,7,29,29/07/2015,45.9,34.3,1012,9.1,17.7,22.9,31.1,52,41,0.09,0,0,629
2,2015,7,28,28/07/2015,51.3,49,1012,4.9,16.2,34,41,57.9,44.1,0,0,1,643
1,2015,7,27,27/07/2015,54.4,46.4,1025.7,10,9.7,13,26.1,64.9,46.9,0,0,0,626
7,2015,7,26,26/07/2015,54.8,51,1026.6,6.6,5.2,8.9,0,71.1,46,0,0,1,551
6,2015,7,25,25/07/2015,47.5,44.3,1015,6.9,10,15.9,22.6,54,39.9,0,0,1,451
5,2015,7,24,24/07/2015,41.4,31.9,1023.6,10,11.5,17.1,24.1,50,19,0,0,0,490
4,2015,7,23,23/07/2015,38.2,30.8,1020.7,10,8.3,12,15.9,43,34,0,0,0,623
3,2015,7,22,22/07/2015,28.4,8.6,1022.3,10,18.2,24.1,35,34,23,0,0,0,618
2,2015,7,21,21/07/2015,28.6,13.4,1013.9,10,14.2,18.1,26,37,26.1,0,0,0,606
1,2015,7,20,20/07/2015,31.8,20.6,1020.3,9.9,12.8,18.1,29.9,42.1,28,0.19,0,0,727
7,2015,7,19,19/07/2015,41,30.4,992.9,10,12.5,17.1,28,51.1,36,0.03,0,0,545
6,2015,7,18,18/07/2015,53.6,48.7,1015.8,9.4,5.6,15,21,63,50,0.02,0,0,561
5,2015,7,17,17/07/2015,58.6,51,1022,10,7.5,14,20,66,51.1,0,0,0,659
4,2015,7,16,16/07/2015,45.1,35.1,1029.5,10,9.7,18.1,20,55.9,30,0,0,0,686
3,2015,7,15,15/07/2015,29.4,18.7,1017.5,10,7.4,13,0,35.1,21.9,0,0,0,611
2,2015,7,14,14/07/2015,35.8,33.6,1015.5,2.8,14.1,17.1,24.1,37.9,28,0.03,0,0,657
1,2015,7,13,13/07/2015,44.9,36.6,1009.1,9.4,12.2,18.1,26,55,42.1,0,0,0,668
7,2015,7,12,12/07/2015,51.1,43.8,999.6,10,12.9,19,28,57,48,0.14,0,0,521
6,2015,7,11,11/07/2015,50.5,42.1,1013.3,7.5,11.9,28.9,41,57,43,0.22,0,0,597
5,2015,7,10,10/07/2015,40.7,38.5,1015.5,5,8.7,12,17.1,48,37,0.01,0,1,709
4,2015,7,9,09/07/2015,45.9,42.6,1016,5.5,15.3,21,28.9,48.9,30,0.07,0,1,567
3,2015,7,8,08/07/2015,46.2,40.4,1013.5,10,12,19,22,57.9,41,0.07,0,0,620
2,2015,7,7,07/07/2015,60,51.9,1022,10,5.3,12,26.9,66.9,53.1,0,0,0,646
1,2015,7,6,06/07/2015,63.7,62.6,1019.9,8.4,15.8,21,25.1,69.1,54,0,0,0,598
7,2015,7,5,05/07/2015,54.9,41,1003.5,10,16,24.1,34,63,46.9,0,0,0,467
6,2015,7,4,04/07/2015,47.9,41.7,1015.7,10,8.6,15,21,54,44.1,0,0,0,389
5,2015,7,3,03/07/2015,43.7,32.9,1021,10,8.7,17.1,18.2,50,34,0.3,0,0,549
4,2015,7,2,02/07/2015,40.5,37.9,1018.9,5.7,14.1,28,34,46.9,30,0.01,0,1,603
3,2015,7,1,01/07/2015,40.7,29.4,1015.6,9.9,11.4,18.1,28.9,48.9,37,0.73,0,0,683
2,2015,6,30,30/06/2015,49.7,43.2,999.6,8.6,5.5,14,17.1,60.8,45,0.06,0,0,622
1,2015,6,29,29/06/2015,38.7,33.3,1025.1,5.8,10.8,21,28,46,26.1,0,1.2,1,662
7,2015,6,28,28/06/2015,38.3,29.9,1006.7,9.8,10.9,21,27,45,28,0,0,0,535
6,2015,6,27,27/06/2015,61.7,55.2,998.6,8.4,12.6,22,28,66.9,57.9,0,0,1,595
5,2015,6,26,26/06/2015,46.9,35.8,1024.6,10,8.3,12,24.3,55,37,0.02,0,0,774
4,2015,6,25,25/06/2015,48.9,43.7,1019.4,8.8,9.7,18.1,18.2,57,42.1,0,0,0,670
3,2015,6,24,24/06/2015,41,27.9,1003.2,10,16.8,24.1,35,46.9,34,0,0,0,778
2,2015,6,23,23/06/2015,45.2,41.9,1007.8,7.7,15.7,24.1,29.9,51.1,43,0.18,0,1,703
1,2015,6,22,22/06/2015,41.1,38.4,1013.3,6.5,6,15.9,24.1,48.9,32,0.62,0,0,774
7,2015,6,21,21/06/2015,46.5,42.5,1015.7,10,5.4,9.9,0,55.9,35.1,0,0,1,620
6,2015,6,20,20/06/2015,57.7,50,1010.8,9.6,11.9,22,32.1,61,53.6,0,0,0,505
5,2015,6,19,19/06/2015,43.7,43.7,1021.7,5.6,13.4,19,27,48,30.9,0,0,1,732
4,2015,6,18,18/06/2015,59.2,54.2,1021.3,6.4,7.5,14,0,77,50,0,0,1,615
3,2015,6,17,17/06/2015,54.5,51.3,1004.6,9.4,11,19,27,61,48,1.29,0,0,706
2,2015,6,16,16/06/2015,42.8,39.1,1005,5.5,19,31.1,42.9,53.1,35.1,1.16,3.9,0,593
1,2015,6,15,15/06/2015,58.9,56.1,1026.9,10,10.4,15.9,19.1,64,55,0,0,0,506
7,2015,6,14,14/06/2015,54.1,54.1,1016.7,5.3,3.6,8,0,62.1,50,0.32,0,1,578
6,2015,6,13,13/06/2015,42.4,40,1004.3,5.1,13.1,20,31.1,48.9,37.9,0.44,0,1,395
5,2015,6,12,12/06/2015,46.3,41.4,1020.4,7.5,13.8,17.1,22.9,52,41,0,0,0,451
4,2015,6,11,11/06/2015,41.6,28.9,1019.5,9.9,8.8,15.9,26.9,57,28,0,0,0,666
3,2015,6,10,10/06/2015,38.9,25.3,1013.9,10,9.5,15,21,43,33.1,0,0,0,667
2,2015,6,9,09/06/2015,38.4,28.3,1015.3,9.8,7.9,14,19,42.1,32,0,2,0,652
1,2015,6,8,08/06/2015,57.3,45,1013.9,10,6.2,11.1,15.9,68,46.9,0,0,0,634
7,2015,6,7,07/06/2015,62,43.4,1021,10,4.9,15,15.9,72,46,0,0,0,559
6,2015,6,6,06/06/2015,42.4,33,1004.5,9.4,11.8,24.1,49,52,28.9,0,0,0,598
5,2015,6,5,05/06/2015,63.6,60.1,1019.7,6.6,12.7,19,24.1,70,57.9,0,0,1,692
4,2015,6,4,04/06/2015,69.4,67,1011.9,7,10.9,13,17.4,75,59,0,0,0,552
3,2015,6,3,03/06/2015,66.1,64,1017.2,7.5,8.1,11.1,15.6,71.1,60.1,0,0,1,658
2,2015,6,2,02/06/2015,59.6,56.6,1020.1,9.9,7.3,11.1,14.8,66.9,42.1,0,0,0,642
1,2015,6,1,01/06/2015,64.1,55.9,1023,10,8.9,13,18.2,71.1,55.9,0,0,0,691
7,2015,5,31,31/05/2015,60.4,59.1,1012.8,3.5,12.9,17.1,25.1,64,57.9,0.04,0,1,555
6,2015,5,30,30/05/2015,67.2,53.4,1018.9,10,10.8,18.1,22,78.1,59,0.03,0,0,622
5,2015,5,29,29/05/2015,68.6,63.4,1014.7,9.7,3.9,8,20,75.9,62.1,0,0,0,813
4,2015,5,28,28/05/2015,66.8,59.2,1012.2,10,8.8,15,20,72,61,0.01,0,0,682
3,2015,5,27,27/05/2015,67.6,64.2,1006.2,7.7,20.1,27,35.9,70,64,0.06,0,1,697
2,2015,5,26,26/05/2015,68,63.3,1015.6,9.2,7.9,14,24.3,75,57.9,0,0,0,686
1,2015,5,25,25/05/2015,69.5,61.2,1016.6,9.5,9.9,20,24.1,75,59,0,0,0,420
7,2015,5,24,24/05/2015,70.6,67.3,1019.6,9.3,11.1,14,18.2,75,66.9,0,0,0,432
6,2015,5,23,23/05/2015,67.1,61.5,1021.1,10,4.7,8.9,0,75.9,55,0,0,0,546
5,2015,5,22,22/05/2015,40.5,29.9,1026.9,10,6.8,13,0,46.9,24.1,0,0,0,727
4,2015,5,21,21/05/2015,45.6,45.5,1027.6,2.9,12.4,18.1,24.1,48,44.1,0.06,0,1,615
3,2015,5,20,20/05/2015,34.5,19.8,1033.9,9.5,11.1,17.1,26,45,30,0,0,0,666
2,2015,5,19,19/05/2015,49.7,43.2,1001.5,7.3,15.9,29.9,46,57,44.1,0.44,0,0,606
1,2015,5,18,18/05/2015,66.9,62.9,1020.3,9.6,7.3,15,17.4,75.9,55.9,0,0,0,566
7,2015,5,17,17/05/2015,61.3,58,1022.2,9.3,12.1,18.1,22.9,73,57.9,0.18,0,0,543
6,2015,5,16,16/05/2015,67.5,64.7,1016.3,6.5,7.3,12,24.3,75,53.1,0.02,0,1,650
5,2015,5,15,15/05/2015,69.7,61.1,1013.8,10,11.8,15,22,78.1,64,0,0,0,723
4,2015,5,14,14/05/2015,69.1,65.6,1020.7,9.4,9,13,18.1,73.9,64,0,0,0,654
3,2015,5,13,13/05/2015,41.9,37.7,1018.4,8.8,12.9,18.1,27,53.1,37.9,0.58,0,0,655
2,2015,5,12,12/05/2015,42,26,1032,10,13.9,20,25.1,55,39,0,0,0,684
1,2015,5,11,11/05/2015,62.5,60.2,1017.7,5.4,13.1,18.1,24.1,64.9,53.1,0.7,0,0,645
7,2015,5,10,10/05/2015,67.2,54.1,1019.1,10,5.1,14,20,72,60.1,0.01,0,0,549
6,2015,5,9,09/05/2015,70.2,62.3,1014.4,9.9,6.9,14,18.2,78.1,64,0,0,0,560
5,2015,5,8,08/05/2015,64.8,58.1,1012.1,9.3,8.7,17.1,19,73.9,53.1,0.01,0,1,709
4,2015,5,7,07/05/2015,65.9,65.8,1016.4,4.2,5.8,12,20,77,60.1,0.07,0,1,684
3,2015,5,6,06/05/2015,67.7,62.9,1019.8,9.6,6.3,11.1,20.9,75,59,0.01,0,0,568
2,2015,5,5,05/05/2015,65.9,65.3,1016.8,2.6,3.4,7,0,77,59,0.12,0,1,638
1,2015,5,4,04/05/2015,67.1,63.5,1021.1,8.2,6.5,11.1,0,75,59,0.81,0,1,641
7,2015,5,3,03/05/2015,58.2,43.9,1013.8,9.9,10.7,20,22.9,64,51.1,0,0,0,555
6,2015,5,2,02/05/2015,48.6,46.9,1015.4,1.9,15.5,22.9,28.9,54,30,0.21,0,1,540
5,2015,5,1,01/05/2015,45.9,35.8,1019.1,10,6.8,14,20,54,32,0,0,0,642
4,2015,4,30,30/04/2015,37.5,31.9,1012.6,10,7,9.9,20,45,30,0.07,1.2,0,640
3,2015,4,29,29/04/2015,29.8,16.2,1018,10,9.4,22,29.9,39,21,0,0,0,679
2,2015,4,28,28/04/2015,29.4,19.6,1020.2,6,8.9,18.1,25.1,41,21,0.25,11.8,1,613
1,2015,4,27,27/04/2015,25.6,18.3,1025.1,10,6.7,12,20,35.1,10.9,0,0,0,558
7,2015,4,26,26/04/2015,30.1,19.1,1009.9,10,15.1,28,40,33.1,26.6,0,2,0,477
6,2015,4,25,25/04/2015,34.5,29.2,1018.5,10,5.7,15.9,0,42.1,26.1,0.73,1.2,0,592
5,2015,4,24,24/04/2015,32,23,1011.2,8.5,17,27,35.9,41,10.9,0,4,0,676
4,2015,4,23,23/04/2015,28.5,11.1,1008,9.8,19.1,25.1,33,36,23,0,5.1,0,612
3,2015,4,22,22/04/2015,34.9,23.9,1019.2,9.5,10.6,18.1,22.9,39.9,28.9,0.19,0,0,568
2,2015,4,21,21/04/2015,29.2,25.8,997.4,1.2,35.3,49,63.9,37.4,23,1.64,10,1,645
1,2015,4,20,20/04/2015,59.8,59.48,1021,6.8,6.7,15,17.1,73,52,0,0,1,630
7,2015,4,19,19/04/2015,65.2,56.3,1009.1,10,6.6,14,21,73.9,55,0,0,0,471
6,2015,4,18,18/04/2015,42.6,38.2,1020.1,10,12.9,17.1,22,48,28,0,0,0,605
5,2015,4,17,17/04/2015,64.2,61.9,1012.8,3.6,7.1,19,25.1,73,55.9,0.47,0,1,679
4,2015,4,16,16/04/2015,73.7,70.8,1009.8,6.3,5.1,12,31.3,80.1,71.1,0.78,0,1,560
3,2015,4,15,15/04/2015,58.9,51.3,1033.3,10,6.7,15,21,68,48.9,0,0,0,595
2,2015,4,14,14/04/2015,63.7,57.9,1020.6,9.1,11.3,19,25.1,69.1,60.1,0.01,0,0,542
1,2015,4,13,13/04/2015,71.7,70.5,1025.7,4.8,6.8,9.9,0,81,62.1,0,0,1,554
7,2015,4,12,12/04/2015,66.4,64.6,1012,3.9,6.8,9.9,0,72,62.6,0.67,0,1,443
6,2015,4,11,11/04/2015,38.9,32.3,1017.7,10,6.5,15,32.1,46,27,0,0,0,576
5,2015,4,10,10/04/2015,48,30.2,1015.2,10,9.2,13,21,54,43,0,0,0,486
4,2015,4,9,09/04/2015,68.6,64.8,1015.3,8.6,8.5,13,18.1,75.9,63,0,0,0,452
3,2015,4,8,08/04/2015,72,61.5,1016.5,9.8,5.8,9.9,0,82,61,0,0,0,457
2,2015,4,7,07/04/2015,67.9,61.5,1007,8.2,12.3,22.9,27,72,61,0.11,0,1,452
1,2015,4,6,06/04/2015,70.4,61.3,1017.2,9.9,6.4,8.9,0,78.1,60.1,0,0,0,510
7,2015,4,5,05/04/2015,61.7,57.5,1011.3,8.2,13,19,24.1,64,57,0.87,0,1,422
6,2015,4,4,04/04/2015,29.4,15,1024.6,10,11.2,17.1,25.1,43,19,0,0,0,507
